int	int	int	int	string	string	string	string	string	string	int	int[]	int	float	int
106313	1063	13	390	Best partner：Reporter	最佳拍档：记者	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at reporter role[/color]	与擅长[color=#4876FF]记者[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1060	1007	13	0
106314	1063	14	420	Best partner：Reporter	最佳拍档：记者	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at reporter role[/color]	与擅长[color=#4876FF]记者[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1060	1007	14	0
106315	1063	15	450	Best partner：Reporter	最佳拍档：记者	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at reporter role[/color]	与擅长[color=#4876FF]记者[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1060	1007	15	0
106316	1063	16	480	Best partner：Reporter	最佳拍档：记者	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at reporter role[/color]	与擅长[color=#4876FF]记者[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1060	1007	16	0
106317	1063	17	510	Best partner：Reporter	最佳拍档：记者	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at reporter role[/color]	与擅长[color=#4876FF]记者[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1060	1007	17	0
106318	1063	18	540	Best partner：Reporter	最佳拍档：记者	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at reporter role[/color]	与擅长[color=#4876FF]记者[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1060	1007	18	0
106319	1063	19	570	Best partner：Reporter	最佳拍档：记者	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at reporter role[/color]	与擅长[color=#4876FF]记者[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1060	1007	19	0
106320	1063	20	600	Best partner：Reporter	最佳拍档：记者	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at reporter role[/color]	与擅长[color=#4876FF]记者[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1060	1007	20	0
106401	1064	1	30	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	1	0
106402	1064	2	60	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	2	0
106403	1064	3	90	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	3	0
106404	1064	4	120	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	4	0
106405	1064	5	150	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	5	0
106406	1064	6	180	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	6	0
106407	1064	7	210	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	7	0
106408	1064	8	240	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	8	0
106409	1064	9	270	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	9	0
106410	1064	10	300	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	10	0
106411	1064	11	330	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	11	0
106412	1064	12	360	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	12	0
106413	1064	13	390	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	13	0
106414	1064	14	420	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	14	0
106415	1064	15	450	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	15	0
106416	1064	16	480	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	16	0
106417	1064	17	510	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	17	0
106418	1064	18	540	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	18	0
106419	1064	19	570	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	19	0
106420	1064	20	600	Best partner：Martial Artist	最佳拍档：功夫	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at martial artist role[/color]	与擅长[color=#4876FF]功夫[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1061	1007	20	0
106501	1065	1	30	Best partner：Politician	最佳拍档：政客	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at politician role[/color]	与擅长[color=#4876FF]政客[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1062	1007	1	0
106502	1065	2	60	Best partner：Politician	最佳拍档：政客	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at politician role[/color]	与擅长[color=#4876FF]政客[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1062	1007	2	0
106503	1065	3	90	Best partner：Politician	最佳拍档：政客	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at politician role[/color]	与擅长[color=#4876FF]政客[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1062	1007	3	0
106504	1065	4	120	Best partner：Politician	最佳拍档：政客	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at politician role[/color]	与擅长[color=#4876FF]政客[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1062	1007	4	0
106505	1065	5	150	Best partner：Politician	最佳拍档：政客	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at politician role[/color]	与擅长[color=#4876FF]政客[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1062	1007	5	0
106506	1065	6	180	Best partner：Politician	最佳拍档：政客	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at politician role[/color]	与擅长[color=#4876FF]政客[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1062	1007	6	0
106507	1065	7	210	Best partner：Politician	最佳拍档：政客	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at politician role[/color]	与擅长[color=#4876FF]政客[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1062	1007	7	0
106508	1065	8	240	Best partner：Politician	最佳拍档：政客	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at politician role[/color]	与擅长[color=#4876FF]政客[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1062	1007	8	0
106509	1065	9	270	Best partner：Politician	最佳拍档：政客	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at politician role[/color]	与擅长[color=#4876FF]政客[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1062	1007	9	0
106510	1065	10	300	Best partner：Politician	最佳拍档：政客	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at politician role[/color]	与擅长[color=#4876FF]政客[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1062	1007	10	0
106511	1065	11	330	Best partner：Politician	最佳拍档：政客	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at politician role[/color]	与擅长[color=#4876FF]政客[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1062	1007	11	0
106512	1065	12	360	Best partner：Politician	最佳拍档：政客	Increase {0}% attributes of movie when shooting with [color=#4876FF]actor who are good at politician role[/color]	与擅长[color=#4876FF]政客[/color]角色的演员一起参与拍摄时,属性增加+{0}%	Increase {0}% of all attributes	所有属性提升+{0}%	1507	1062	1007	12	0
