int	int	int	int	int	int	int	DTItemNum[]	string
11461007	1146	1007	1601	2810	1603	2810	6104:4	速度与激情
11461008	1146	1008	1601	3517	1603	3517	6108:4	速度与激情
11461009	1146	1009	1601	4312	1603	4312	6101:5	速度与激情
11461010	1146	1010	1601	5180	1603	5180	6106:5	速度与激情
11462001	1146	2001	1601	7682	1603	7682	6208:1	速度与激情
11462002	1146	2002	1601	8967	1603	8967	6201:1	速度与激情
11462003	1146	2003	1601	10349	1603	10349	6201:2	速度与激情
11462004	1146	2004	1601	11844	1603	11844	6209:2	速度与激情
11462005	1146	2005	1601	12617	1603	12617	6209:3	速度与激情
11462006	1146	2006	1601	13422	1603	13422	6206:3	速度与激情
11462007	1146	2007	1601	14252	1603	14252	6203:4	速度与激情
11462008	1146	2008	1601	15109	1603	15109	6205:4	速度与激情
11462009	1146	2009	1601	15988	1603	15988	6208:5	速度与激情
11462010	1146	2010	1601	16891	1603	16891	6204:5	速度与激情
11463001	1146	3001	1601	21420	1603	21420	6304:1	速度与激情
11463002	1146	3002	1601	22568	1603	22568	6303:1	速度与激情
11463003	1146	3003	1601	23744	1603	23744	6305:2	速度与激情
11463004	1146	3004	1601	24948	1603	24948	6309:2	速度与激情
11463005	1146	3005	1601	26180	1603	26180	6304:3	速度与激情
11463006	1146	3006	1601	27447	1603	27447	6303:3	速度与激情
11463007	1146	3007	1601	28745	1603	28745	6305:4	速度与激情
11463008	1146	3008	1601	30072	1603	30072	6308:4	速度与激情
11463009	1146	3009	1601	31426	1603	31426	6303:5	速度与激情
11463010	1146	3010	1601	32805	1603	32805	6304:5	速度与激情
11464001	1146	4001	1601	34223	1603	34223	6308:1	速度与激情
11464002	1146	4002	1601	35672	1603	35672	6309:1	速度与激情
11464003	1146	4003	1601	37145	1603	37145	6309:2	速度与激情
11464004	1146	4004	1601	38647	1603	38647	6304:2	速度与激情
11464005	1146	4005	1601	40180	1603	40180	6302:3	速度与激情
11464006	1146	4006	1601	41748	1603	41748	6305:3	速度与激情
11464007	1146	4007	1601	43344	1603	43344	6306:4	速度与激情
11464008	1146	4008	1601	44968	1603	44968	6304:4	速度与激情
11464009	1146	4009	1601	46620	1603	46620	6306:5	速度与激情
11464010	1146	4010	1601	48300	1603	48300	6304:5	速度与激情
11465001	1146	5001	1601	50015	1603	50015	6303:1	速度与激情
11465002	1146	5002	1601	51761	1603	51761	6301:1	速度与激情
11465003	1146	5003	1601	53525	1603	53525	6303:2	速度与激情
11465004	1146	5004	1601	55335	1603	55335	6306:2	速度与激情
11465005	1146	5005	1601	57165	1603	57165	6303:3	速度与激情
11465006	1146	5006	1601	59031	1603	59031	6301:3	速度与激情
11465007	1146	5007	1601	60917	1603	60917	6302:4	速度与激情
11465008	1146	5008	1601	62842	1603	62842	6303:4	速度与激情
11465009	1146	5009	1601	64799	1603	64799	6308:5	速度与激情
11465010	1146	5010	1601	66780	1603	66780	6309:5	速度与激情
11481001	1148	1001	1602	166	1603	126	6107:1	卡萨布兰卡
11481002	1148	1002	1602	542	1603	400	6101:1	卡萨布兰卡
11481003	1148	1003	1602	928	1603	658	6106:2	卡萨布兰卡
11481004	1148	1004	1602	1402	1603	989	6105:2	卡萨布兰卡
11481005	1148	1005	1602	1987	1603	1390	6101:3	卡萨布兰卡
11481006	1148	1006	1602	2670	1603	1859	6106:3	卡萨布兰卡
11481007	1148	1007	1602	3447	1603	2391	6104:4	卡萨布兰卡
11481008	1148	1008	1602	4323	1603	2992	6109:4	卡萨布兰卡
11481009	1148	1009	1602	5284	1603	3667	6109:5	卡萨布兰卡
11481010	1148	1010	1602	6358	1603	4410	6106:5	卡萨布兰卡
11482001	1148	2001	1602	9457	1603	6539	6204:1	卡萨布兰卡
11482002	1148	2002	1602	11042	1603	7637	6206:1	卡萨布兰卡
11482003	1148	2003	1602	12769	1603	8810	6207:2	卡萨布兰卡
11482004	1148	2004	1602	14605	1603	10080	6208:2	卡萨布兰卡
11482005	1148	2005	1602	15565	1603	10744	6202:3	卡萨布兰卡
11482006	1148	2006	1602	16566	1603	11425	6205:3	卡萨布兰卡
11482007	1148	2007	1602	17594	1603	12134	6202:4	卡萨布兰卡
11482008	1148	2008	1602	18653	1603	12861	6207:4	卡萨布兰卡
11482009	1148	2009	1602	19738	1603	13605	6208:5	卡萨布兰卡
11482010	1148	2010	1602	20865	1603	14377	6205:5	卡萨布兰卡
11483001	1148	3001	1602	26457	1603	18233	6303:1	卡萨布兰卡
11483002	1148	3002	1602	27876	1603	19211	6307:1	卡萨布兰卡
11483003	1148	3003	1602	29337	1603	20212	6301:2	卡萨布兰卡
11483004	1148	3004	1602	30823	1603	21236	6305:2	卡萨布兰卡
11483005	1148	3005	1602	32356	1603	22289	6301:3	卡萨布兰卡
11483006	1148	3006	1602	33926	1603	23370	6305:3	卡萨布兰卡
11483007	1148	3007	1602	35528	1603	24469	6303:4	卡萨布兰卡
11483008	1148	3008	1602	37166	1603	25602	6304:4	卡萨布兰卡
11483009	1148	3009	1602	38851	1603	26751	6302:5	卡萨布兰卡
11483010	1148	3010	1602	40572	1603	27930	6305:5	卡萨布兰卡
11484001	1148	4001	1602	42324	1603	29137	6303:1	卡萨布兰卡
11484002	1148	4002	1602	44109	1603	30368	6301:1	卡萨布兰卡
11484003	1148	4003	1602	45945	1603	31621	6306:2	卡萨布兰卡
11484004	1148	4004	1602	47807	1603	32902	6308:2	卡萨布兰卡
11484005	1148	4005	1602	49701	1603	34212	6301:3	卡萨布兰卡
11484006	1148	4006	1602	51646	1603	35539	6301:3	卡萨布兰卡
11484007	1148	4007	1602	53624	1603	36901	6302:4	卡萨布兰卡
11484008	1148	4008	1602	55637	1603	38280	6305:4	卡萨布兰卡
11484009	1148	4009	1602	57682	1603	39687	6308:5	卡萨布兰卡
11484010	1148	4010	1602	59774	1603	41123	6301:5	卡萨布兰卡
11485001	1148	5001	1602	61896	1603	42582	6306:1	卡萨布兰卡
11485002	1148	5002	1602	64057	1603	44064	6302:1	卡萨布兰卡
11485003	1148	5003	1602	66252	1603	45569	6308:2	卡萨布兰卡
11485004	1148	5004	1602	68495	1603	47102	6308:2	卡萨布兰卡
11485005	1148	5005	1602	70759	1603	48669	6304:3	卡萨布兰卡
11485006	1148	5006	1602	73070	1603	50248	6309:3	卡萨布兰卡
11485007	1148	5007	1602	75423	1603	51862	6303:4	卡萨布兰卡
11485008	1148	5008	1602	77812	1603	53504	6306:4	卡萨布兰卡
11485009	1148	5009	1602	80232	1603	55163	6303:5	卡萨布兰卡
11485010	1148	5010	1602	82684	1603	56851	6306:5	卡萨布兰卡
11501001	1150	1001	1601	209	1603	122	6101:1	王牌特工
11501002	1150	1002	1601	666	1603	390	6108:1	王牌特工
11501003	1150	1003	1601	1102	1603	648	6108:2	王牌特工
11501004	1150	1004	1601	1654	1603	971	6106:2	王牌特工
11501005	1150	1005	1601	2319	1603	1362	6101:3	王牌特工
11501006	1150	1006	1601	3098	1603	1820	6104:3	王牌特工
11501007	1150	1007	1601	3994	1603	2346	6105:4	王牌特工
11501008	1150	1008	1601	5000	1603	2937	6102:4	王牌特工
11501009	1150	1009	1601	6124	1603	3596	6106:5	王牌特工
11501010	1150	1010	1601	7357	1603	4319	6102:5	王牌特工
11502001	1150	2001	1601	10906	1603	6405	6206:1	王牌特工
11502002	1150	2002	1601	12733	1603	7478	6207:1	王牌特工
11502003	1150	2003	1601	14702	1603	8635	6204:2	王牌特工
11502004	1150	2004	1601	16809	1603	9872	6206:2	王牌特工
11502005	1150	2005	1601	17915	1603	10521	6204:3	王牌特工
11502006	1150	2006	1601	19057	1603	11193	6208:3	王牌特工
11502007	1150	2007	1601	20238	1603	11886	6207:4	王牌特工
11502008	1150	2008	1601	21453	1603	12599	6208:4	王牌特工
11502009	1150	2009	1601	22695	1603	13329	6204:5	王牌特工
11502010	1150	2010	1601	23985	1603	14086	6206:5	王牌特工
11503001	1150	3001	1601	30412	1603	17862	6305:1	王牌特工
11503002	1150	3002	1601	32039	1603	18816	6307:1	王牌特工
11503003	1150	3003	1601	33711	1603	19798	6306:2	王牌特工
11503004	1150	3004	1601	35416	1603	20800	6309:2	王牌特工
11503005	1150	3005	1601	37176	1603	21833	6301:3	王牌特工
11503006	1150	3006	1601	38969	1603	22885	6307:3	王牌特工
11503007	1150	3007	1601	40810	1603	23968	6308:4	王牌特工
11503008	1150	3008	1601	42691	1603	25072	6308:4	王牌特工
11503009	1150	3009	1601	44618	1603	26203	6304:5	王牌特工
11503010	1150	3010	1601	46580	1603	27357	6307:5	王牌特工
11504001	1150	4001	1601	48594	1603	28539	6309:1	王牌特工
11504002	1150	4002	1601	50642	1603	29742	6308:1	王牌特工
11504003	1150	4003	1601	52735	1603	30971	6302:2	王牌特工
11504004	1150	4004	1601	54870	1603	32224	6309:2	王牌特工
11504005	1150	4005	1601	57054	1603	33508	6303:3	王牌特工
11504006	1150	4006	1601	59268	1603	34808	6308:3	王牌特工
11504007	1150	4007	1601	61537	1603	36140	6308:4	王牌特工
11504008	1150	4008	1601	63839	1603	37492	6305:4	王牌特工
11504009	1150	4009	1601	66189	1603	38873	6301:5	王牌特工
11504010	1150	4010	1601	68579	1603	40276	6303:5	王牌特工
11505001	1150	5001	1601	71014	1603	41706	6301:1	王牌特工
11505002	1150	5002	1601	73486	1603	43159	6304:1	王牌特工
11505003	1150	5003	1601	75996	1603	44633	6303:2	王牌特工
11505004	1150	5004	1601	78562	1603	46140	6309:2	王牌特工
11505005	1150	5005	1601	81160	1603	47665	6303:3	王牌特工
11505006	1150	5006	1601	83808	1603	49221	6301:3	王牌特工
11505007	1150	5007	1601	86492	1603	50796	6309:4	王牌特工
11505008	1150	5008	1601	89226	1603	52403	6308:4	王牌特工
11505009	1150	5009	1601	91995	1603	54029	6306:5	王牌特工
11505010	1150	5010	1601	94812	1603	55683	6306:5	王牌特工
11511001	1151	1001	1602	151	1603	144	6105:1	间谍同盟
11511002	1151	1002	1602	497	1603	457	6105:1	间谍同盟
11511003	1151	1003	1602	843	1603	754	6103:2	间谍同盟
11511004	1151	1004	1602	1282	1603	1134	6101:2	间谍同盟
11511005	1151	1005	1602	1813	1603	1591	6108:3	间谍同盟
11511006	1151	1006	1602	2429	1603	2123	6105:3	间谍同盟
11511007	1151	1007	1602	3138	1603	2739	6106:4	间谍同盟
11511008	1151	1008	1602	3931	1603	3428	6107:4	间谍同盟
11511009	1151	1009	1602	4816	1603	4200	6107:5	间谍同盟
11511010	1151	1010	1602	5786	1603	5046	6104:5	间谍同盟
11512001	1151	2001	1602	8604	1603	7480	6207:1	间谍同盟
11512002	1151	2002	1602	10055	1603	8731	6205:1	间谍同盟
11512003	1151	2003	1602	11616	1603	10080	6206:2	间谍同盟
11512004	1151	2004	1602	13286	1603	11527	6207:2	间谍同盟
11512005	1151	2005	1602	14163	1603	12286	6206:3	间谍同盟
11512006	1151	2006	1602	15074	1603	13067	6203:3	间谍同盟
11512007	1151	2007	1602	16003	1603	13878	6208:4	间谍同盟
11512008	1151	2008	1602	16972	1603	14711	6209:4	间谍同盟
11512009	1151	2009	1602	17959	1603	15562	6203:5	间谍同盟
11512010	1151	2010	1602	18980	1603	16447	6205:5	间谍同盟
11513001	1151	3001	1602	24075	1603	20853	6302:1	间谍同盟
11513002	1151	3002	1602	25358	1603	21968	6301:1	间谍同盟
11513003	1151	3003	1602	26682	1603	23116	6304:2	间谍同盟
11513004	1151	3004	1602	28049	1603	24285	6307:2	间谍同盟
11513005	1151	3005	1602	29440	1603	25493	6305:3	间谍同盟
11513006	1151	3006	1602	30866	1603	26723	6309:3	间谍同盟
11513007	1151	3007	1602	32326	1603	27983	6309:4	间谍同盟
11513008	1151	3008	1602	33819	1603	29274	6302:4	间谍同盟
11513009	1151	3009	1602	35346	1603	30596	6302:5	间谍同盟
11513010	1151	3010	1602	36907	1603	31939	6307:5	间谍同盟
11514001	1151	4001	1602	38501	1603	33322	6306:1	间谍同盟
11514002	1151	4002	1602	40129	1603	34726	6301:1	间谍同盟
11514003	1151	4003	1602	41791	1603	36162	6304:2	间谍同盟
11514004	1151	4004	1602	43487	1603	37627	6305:2	间谍同盟
11514005	1151	4005	1602	45216	1603	39123	6307:3	间谍同盟
11514006	1151	4006	1602	46979	1603	40640	6306:3	间谍同盟
11514007	1151	4007	1602	48784	1603	42198	6302:4	间谍同盟
11514008	1151	4008	1602	50615	1603	43776	6307:4	间谍同盟
11514009	1151	4009	1602	52479	1603	45386	6303:5	间谍同盟
11514010	1151	4010	1602	54377	1603	47026	6306:5	间谍同盟
11515001	1151	5001	1602	56309	1603	48696	6307:1	间谍同盟
11515002	1151	5002	1602	58275	1603	50388	6304:1	间谍同盟
11515003	1151	5003	1602	60274	1603	52111	6304:2	间谍同盟
11515004	1151	5004	1602	62307	1603	53869	6306:2	间谍同盟
11515005	1151	5005	1602	64374	1603	55653	6309:3	间谍同盟
11515006	1151	5006	1602	66474	1603	57467	6309:3	间谍同盟
11515007	1151	5007	1602	68609	1603	59308	6307:4	间谍同盟
11515008	1151	5008	1602	70785	1603	61183	6305:4	间谍同盟
11515009	1151	5009	1602	72987	1603	63081	6303:5	间谍同盟
11515010	1151	5010	1602	75222	1603	65013	6302:5	间谍同盟
11521001	1152	1001	1601	198	1602	87	6106:1	夜班经理
11521002	1152	1002	1601	634	1602	285	6104:1	夜班经理
11521003	1152	1003	1601	1050	1602	484	6107:2	夜班经理
11521004	1152	1004	1601	1575	1602	736	6107:2	夜班经理
11521005	1152	1005	1601	2209	1602	1041	6103:3	夜班经理
11521006	1152	1006	1601	2951	1602	1395	6105:3	夜班经理
11521007	1152	1007	1601	3804	1602	1802	6109:4	夜班经理
11521008	1152	1008	1601	4761	1602	2258	6105:4	夜班经理
11521009	1152	1009	1601	5831	1602	2767	6102:5	夜班经理
11521010	1152	1010	1601	7007	1602	3324	6105:5	夜班经理
11522001	1152	2001	1601	10386	1602	4943	6205:1	夜班经理
11522002	1152	2002	1601	12127	1602	5776	6206:1	夜班经理
11522003	1152	2003	1601	14001	1602	6673	6204:2	夜班经理
11522004	1152	2004	1601	16008	1602	7632	6206:2	夜班经理
11522005	1152	2005	1601	17062	1602	8136	6202:3	夜班经理
11522006	1152	2006	1601	18148	1602	8659	6209:3	夜班经理
11522007	1152	2007	1601	19275	1602	9193	6209:4	夜班经理
11522008	1152	2008	1601	20430	1602	9749	6207:4	夜班经理
11522009	1152	2009	1601	21613	1602	10317	6205:5	夜班经理
11522010	1152	2010	1601	22841	1602	10903	6209:5	夜班经理
11523001	1152	3001	1601	28963	1602	13830	6304:1	夜班经理
11523002	1152	3002	1601	30514	1602	14567	6306:1	夜班经理
11523003	1152	3003	1601	32105	1602	15328	6306:2	夜班经理
11523004	1152	3004	1601	33729	1602	16112	6302:2	夜班经理
11523005	1152	3005	1601	35405	1602	16912	6306:3	夜班经理
11523006	1152	3006	1601	37113	1602	17731	6301:3	夜班经理
11523007	1152	3007	1601	38866	1602	18569	6309:4	夜班经理
11523008	1152	3008	1601	40659	1602	19427	6306:4	夜班经理
11523009	1152	3009	1601	42492	1602	20305	6306:5	夜班经理
11523010	1152	3010	1601	44362	1602	21202	6302:5	夜班经理
11524001	1152	4001	1601	46280	1602	22117	6306:1	夜班经理
11524002	1152	4002	1601	48231	1602	23053	6301:1	夜班经理
11524003	1152	4003	1601	50222	1602	24008	6301:2	夜班经理
11524004	1152	4004	1601	52257	1602	24982	6304:2	夜班经理
11524005	1152	4005	1601	54337	1602	25975	6308:3	夜班经理
11524006	1152	4006	1601	56445	1602	26988	6308:3	夜班经理
11524007	1152	4007	1601	58606	1602	28025	6304:4	夜班经理
11524008	1152	4008	1601	60799	1602	29076	6301:4	夜班经理
11524009	1152	4009	1601	63036	1602	30147	6307:5	夜班经理
11524010	1152	4010	1601	65314	1602	31237	6306:5	夜班经理
11525001	1152	5001	1601	67631	1602	32347	6301:1	夜班经理
11525002	1152	5002	1601	69986	1602	33477	6303:1	夜班经理
11525003	1152	5003	1601	72377	1602	34625	6304:2	夜班经理
11525004	1152	5004	1601	74820	1602	35793	6306:2	夜班经理
11525005	1152	5005	1601	77296	1602	36981	6309:3	夜班经理
11525006	1152	5006	1601	79816	1602	38187	6309:3	夜班经理
11525007	1152	5007	1601	82372	1602	39414	6305:4	夜班经理
11525008	1152	5008	1601	84977	1602	40663	6308:4	夜班经理
11525009	1152	5009	1601	87614	1602	41928	6304:5	夜班经理
11525010	1152	5010	1601	90295	1602	43212	6303:5	夜班经理
11531001	1153	1001	1601	172	1602	74	6103:1	碟中谍
11531002	1153	1002	1601	553	1602	254	6103:1	碟中谍
11531003	1153	1003	1601	915	1602	434	6101:2	碟中谍
11531004	1153	1004	1601	1379	1602	662	6103:2	碟中谍
11531005	1153	1005	1601	1936	1602	933	6107:3	碟中谍
11531006	1153	1006	1601	2587	1602	1253	6103:3	碟中谍
11531007	1153	1007	1601	3330	1602	1621	6101:4	碟中谍
11531008	1153	1008	1601	4165	1602	2031	6107:4	碟中谍
11531009	1153	1009	1601	5107	1602	2488	6105:5	碟中谍
11531010	1153	1010	1601	6139	1602	2995	6101:5	碟中谍
11532001	1153	2001	1601	9101	1602	4452	6205:1	碟中谍
11532002	1153	2002	1601	10623	1602	5197	6204:1	碟中谍
11532003	1153	2003	1601	12259	1602	6008	6202:2	碟中谍
11532004	1153	2004	1601	14027	1602	6875	6202:2	碟中谍
11532005	1153	2005	1601	14949	1602	7325	6206:3	碟中谍
11532006	1153	2006	1601	15898	1602	7799	6209:3	碟中谍
11532007	1153	2007	1601	16886	1602	8283	6202:4	碟中谍
11532008	1153	2008	1601	17898	1602	8781	6205:4	碟中谍
11532009	1153	2009	1601	18936	1602	9289	6207:5	碟中谍
11532010	1153	2010	1601	20007	1602	9821	6201:5	碟中谍
11533001	1153	3001	1601	25371	1602	12456	6305:1	碟中谍
11533002	1153	3002	1601	26734	1602	13120	6306:1	碟中谍
11533003	1153	3003	1601	28127	1602	13808	6303:2	碟中谍
11533004	1153	3004	1601	29550	1602	14511	6301:2	碟中谍
11533005	1153	3005	1601	31016	1602	15231	6309:3	碟中谍
11533006	1153	3006	1601	32515	1602	15968	6309:3	碟中谍
11533007	1153	3007	1601	34048	1602	16721	6301:4	碟中谍
11533008	1153	3008	1601	35623	1602	17498	6308:4	碟中谍
11533009	1153	3009	1601	37229	1602	18285	6307:5	碟中谍
11533010	1153	3010	1601	38861	1602	19095	6304:5	碟中谍
11534001	1153	4001	1601	40542	1602	19922	6307:1	碟中谍
11534002	1153	4002	1601	42257	1602	20764	6307:1	碟中谍
11534003	1153	4003	1601	43999	1602	21624	6309:2	碟中谍
11534004	1153	4004	1601	45783	1602	22500	6309:2	碟中谍
11534005	1153	4005	1601	47601	1602	23398	6308:3	碟中谍
11534006	1153	4006	1601	49452	1602	24308	6302:3	碟中谍
11534007	1153	4007	1601	51345	1602	25241	6308:4	碟中谍
11534008	1153	4008	1601	53270	1602	26190	6304:4	碟中谍
11534009	1153	4009	1601	55223	1602	27149	6309:5	碟中谍
11534010	1153	4010	1601	57220	1602	28138	6307:5	碟中谍
11535001	1153	5001	1601	59250	1602	29137	6307:1	碟中谍
11535002	1153	5002	1601	61313	1602	30151	6309:1	碟中谍
11535003	1153	5003	1601	63406	1602	31190	6303:2	碟中谍
11535004	1153	5004	1601	65545	1602	32239	6302:2	碟中谍
11535005	1153	5005	1601	67718	1602	33310	6303:3	碟中谍
11535006	1153	5006	1601	69923	1602	34399	6306:3	碟中谍
11535007	1153	5007	1601	72163	1602	35504	6306:4	碟中谍
11535008	1153	5008	1601	74445	1602	36626	6308:4	碟中谍
11535009	1153	5009	1601	76757	1602	37764	6301:5	碟中谍
11535010	1153	5010	1601	79105	1602	38918	6303:5	碟中谍
11551001	1155	1001	1601	190	1602	131	6108:1	007皇家赌场
11551002	1155	1002	1601	609	1602	430	6105:1	007皇家赌场
11551003	1155	1003	1601	1002	1602	730	6106:2	007皇家赌场
11551004	1155	1004	1601	1507	1602	1108	6101:2	007皇家赌场
11551005	1155	1005	1601	2111	1602	1570	6108:3	007皇家赌场
11551006	1155	1006	1601	2824	1602	2110	6105:3	007皇家赌场
11551007	1155	1007	1601	3635	1602	2726	6105:4	007皇家赌场
11551008	1155	1008	1601	4550	1602	3416	6108:4	007皇家赌场
11551009	1155	1009	1601	5577	1602	4177	6103:5	007皇家赌场
11551010	1155	1010	1601	6703	1602	5026	6105:5	007皇家赌场
11552001	1155	2001	1601	9938	1602	7475	6208:1	007皇家赌场
11552002	1155	2002	1601	11607	1602	8729	6201:1	007皇家赌场
11552003	1155	2003	1601	13392	1602	10091	6202:2	007皇家赌场
11552004	1155	2004	1601	15321	1602	11543	6208:2	007皇家赌场
11552005	1155	2005	1601	16332	1602	12303	6206:3	007皇家赌场
11552006	1155	2006	1601	17367	1602	13091	6208:3	007皇家赌场
11552007	1155	2007	1601	18443	1602	13904	6205:4	007皇家赌场
11552008	1155	2008	1601	19549	1602	14740	6205:4	007皇家赌场
11552009	1155	2009	1601	20680	1602	15601	6203:5	007皇家赌场
11552010	1155	2010	1601	21856	1602	16490	6201:5	007皇家赌场
11553001	1155	3001	1601	27715	1602	20909	6304:1	007皇家赌场
11553002	1155	3002	1601	29202	1602	22031	6309:1	007皇家赌场
11553003	1155	3003	1601	30722	1602	23183	6308:2	007皇家赌场
11553004	1155	3004	1601	32279	1602	24361	6308:2	007皇家赌场
11553005	1155	3005	1601	33881	1602	25571	6305:3	007皇家赌场
11553006	1155	3006	1601	35521	1602	26811	6301:3	007皇家赌场
11553007	1155	3007	1601	37194	1602	28081	6304:4	007皇家赌场
